Dyad,Session,Period,Problem,Correctness,Rapport Level,Time_begin,Time_end,P1,P2,DQ_Tutor,DQ_Tutee,SQ_Tutor,SQ_Tutee,KB_Tutor,KB_Tutee,KT_Tutor,KT_Tutee,MC_Tutor,MC_Tutee,PR_Tutor,PR_Tutee,SD_Tutor,SD_Tutee,SV_Tutor,SV_Tutee,HD_Tutor,HD_Tutee
11,2,T1 ,6,0.0,4,00:15:28,00:15:30.400000,,yup so that maybe we have to oh wait,,,,,,,,SP,,,,,,,,,IDQ,
11,2,T1 ,6,0.0,4,00:15:30.700000,00:15:34.100000,,so first we subtract y I think,,,,,,,,SP,,,,,,,,,IDS,
11,2,T1 ,6,0.0,4,00:15:34.200000,00:15:36.300000,wait there is no equal sign what the heck,,,,OSQ,,,,,,,,,,,,,,,
11,2,T1 ,6,0.0,4,00:15:37.200000,00:15:38.700000,,well it's just equals sign,,,,,,,,,,,,,,,,,,
11,2,T1 ,6,0.0,3,00:15:39.100000,00:15:41.800000,oh okay yeah yeah yeah yeah yeah yeah I thought it was subtraction,,,,,,,,,,,,,,,,,,,
11,2,T1 ,6,0.0,3,00:15:41.900000,00:15:43,got it yeah that's equal,,,,,,,,,,,,,,,,,,,
11,2,T1 ,6,0.0,3,00:15:43.800000,00:15:47.200000,,all right pause filler yeah it's kind of weird well so,,,,,,,,,,,,,,,,,,
11,2,T1 ,6,0.0,3,00:15:47.200000,00:15:48.500000,it's like what kind of math is this,,,,OSQ,,,,,,,,,,,,SV,,,
11,2,T1 ,6,0.0,3,00:15:49.100000,00:15:50.800000,,yeah what kind of witchcraft is this,,,,OSQ,,,,,,,,,,,,SV,,
11,2,T1 ,6,0.0,3,00:15:51,00:15:53.900000,,pause filler so yeah I think it's subtract the y,,,,,,,,SP,,,,,,,,,IDS,
11,2,T1 ,6,0.0,3,00:15:54.400000,00:15:55.700000,yeah subtract the y first,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,6,0.0,3,00:15:55.900000,00:16:02.200000,,so that means pause filler if you like negative wait thirteen negative thirteen over seven y,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,6,0.0,3,00:16:02.500000,00:16:04,,yup I think,,,,,,,,,,,,,,,,,,
11,2,T1 ,6,0.0,3,00:16:03,00:16:03.800000,pause filler,,,,,,,,,,,,,,,,,,IDS,
11,2,T1 ,6,0.0,3,00:16:04,00:16:06.800000,,I'm pretty sure that's right,,,,,,,,,,,,,,,,,IDQ/IDS,
11,2,T1 ,6,0.0,5,00:16:06.900000,00:16:12,,thirteen over seven y equals okay well,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,6,0.0,5,00:16:12.300000,00:16:13.700000,,so we're going to add sixty-one,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,6,0.0,5,00:16:13.700000,00:16:17.500000,,so twelve times twenty-five is eighty-seven oh no eighty-six,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,6,0.0,5,00:16:17.500000,00:16:18.300000,,it's (inaudible) for that,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,6,0.0,5,00:16:18.300000,00:16:19.400000,eighty-six,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,6,0.0,5,00:16:19.400000,00:16:20,,eighty-six,,,,,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:16:20,00:20:35.100000,,,,,,,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:16:20,00:16:22.100000,yeah add that yup eighty-six,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:16:22.100000,00:16:23.200000,that's good that's good,,,,,,,,,,,,UL,,,,,,,
11,2,T1 ,7,0.0,5,00:16:23.200000,00:16:24,you got everything it correctly,,,,,,,,CF,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:16:24,00:16:26.300000,,so we're going to multiply it by pause filler eighty-six,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:16:26.300000,00:16:28.700000,the reciprocal is going to be negative,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:16:28.700000,00:16:36,,wait (inaudible) something it's two hundred forty-five divided by twelve oh shit,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:16:37.100000,00:16:39.300000,I can't do it if I'm at this page,,,,,,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:16:40.600000,00:16:41.200000,,it would be divide,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:16:41.200000,00:16:43.400000,I think you got this problem right if you just multiply,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:16:43.400000,00:16:44.800000,,no I'm going to multiply it by twelve,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:16:44.800000,00:16:46.200000,if you just multiply the reciprocal,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:16:46.200000,00:16:47.500000,,it's negative five over twelve then,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:16:47.500000,00:16:49,,I didn't do it over twelve,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:16:49,00:16:51,,so we'll just add the over twelve there,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:16:51.500000,00:16:54.200000,pause filler but just add the reciprocal,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:16:54.200000,00:16:56.500000,so we'll do seven times,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:16:56.500000,00:16:58.200000,just do that first,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:16:58.200000,00:16:59.700000,and then just divide it by thirteen,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:16:59.900000,00:17:05.300000,,yup so pause filler let's see eighty-six,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:17:05.300000,00:17:07.600000,and we can just leave that as in like,,,,,,,,SP,,,,,,,,,,,IDQ
11,2,T1 ,7,0.0,4,00:17:07.600000,00:17:08.600000,you divide it by thirteen,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:17:08.600000,00:17:12.200000,,yup so seven times six is forty-two apparently,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:17:12.200000,00:17:15.800000,,pause filler seven time eight is pause filler,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:17:18,00:17:19.700000,,wait no seven times eight is forty-two,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:17:19.700000,00:17:26,,wait no it's fifty-six fifty-six fifty-six fifty-six yeah,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:17:26.100000,00:17:28.100000,fifty-six wait yeah,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:17:28.300000,00:17:30.600000,,all right and then well I would need zero,,,,,,,,SP,,,,,,,,,IDS,
11,2,T1 ,7,0.0,4,00:17:30.600000,00:17:33.700000,,so that means that this would be off,,,,,,ER,,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:17:35,00:17:40.700000,,but I don't okay fine pause filler what oh yeah,,,,OSQ,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:17:40.700000,00:17:41.500000,,this would be a zero,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:17:42.100000,00:17:46.100000,,and this would be a six six over two it's,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:17:46.100000,00:17:51.900000,,I mean that y equals six o two over thirteen,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:17:52,00:17:57.900000,how did you get the four okay all right twelve sixteen,,AE,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:17:57.900000,00:18:00.600000,,I would definitely like just write this out,,,,,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:18:00.700000,00:18:03.500000,,let me see seven times eighty-six right okay,,,,CA,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:18:04,00:18:13.700000,,yeah I have to keep going on seven okay pause filler seven,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:18:14.300000,00:18:17.300000,let's see if you do this right,,,,,,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:18:17.600000,00:18:20.600000,,times wait no,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:18:20.900000,00:18:24.100000,eight times seven seven times six,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:18:25.300000,00:18:27.100000,,sixty-eight was it,,,,CA,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:18:28.800000,00:18:32,six times six is thirty-six and another six,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:18:32,00:18:34.900000,and you would get forty-two,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:18:35.900000,00:18:36.600000,,what's the number,,,,RS,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:18:36.700000,00:18:38.300000,forty-two is six,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,2,00:18:38.300000,00:18:42.800000,,it's six here we go pause filler so eighty-six yeah,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,2,00:18:42.800000,00:18:47,yeah forty-two and then you get seven time twelve,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,2,00:18:47,00:18:49.200000,,damn it so difficult to use,,,,,,,,,,,,,,,,SV,,
11,2,T1 ,7,0.0,2,00:18:50.700000,00:18:54,,I would prefer a mouse but pause filler it's,,,,,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,2,00:18:54.500000,00:18:54.600000,wait (inaudible),,,,,,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,2,00:18:54.600000,00:18:55.700000,,yeah six oh two,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,2,00:18:55.700000,00:18:57.500000,six o two and then just do two two two,,,,,,,,A,,,,,,,,,,,
11,2,T1 ,7,0.0,2,00:18:57.500000,00:18:59.400000,,positive,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,2,00:18:59.500000,00:19:05.800000,y equals six over two equals thirteen,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,2,00:19:05.800000,00:19:06.600000,,oh yeah that's all I wrote,,,,,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:19:06.600000,00:19:12.900000,,that's all I wrote up here yeah pause filler but okay,,,,,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:19:13.300000,00:19:17.300000,next one all right this is negative all right,,,,,,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:19:17.300000,00:19:21.200000,,yup a bunch of negatives here pause filler yup so pause filler,,,,,,,,CF,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:19:21.200000,00:19:23.600000,you can get this out of the way or no,,,,,,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:19:23.600000,00:19:26.700000,we could it the other way around what's that,,,,OSQ,,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:19:26.700000,00:19:28,you want to start on,,,,,,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:19:28,00:19:29.600000,what do you think is here,,,,,,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:19:30.900000,00:19:34.100000,,I think we should move the x over negative five,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:19:34.100000,00:19:35.400000,,so I think we should pause filler should probably,,,,,,,,SP,,,,,,,,,IDS,
11,2,T1 ,7,0.0,5,00:19:36.300000,00:19:38.100000,to the right side of left side,,,,,,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:19:39.100000,00:19:39.800000,,to the right side,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:19:40,00:19:42,okay so then we just add twelve I mean,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:19:42,00:19:43.600000,,so yeah we can subtract seventeen,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:19:44.100000,00:19:45.300000,subtract seventeen then yeah,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:19:46.200000,00:19:54.300000,,okay so subtracting seventeen we would get pause filler negative ninety no negative hundred negative a hundred,,,,,,,,SP,,,,,,,,,IDQ,
11,2,T1 ,7,0.0,5,00:19:54.300000,00:19:57.600000,right yup negative one hundred,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:19:57.700000,00:20:02,,negative one hundred equals let's see pause filler,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:20:02.100000,00:20:05.800000,,it would be forty-three,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,5,00:20:05.800000,00:20:08.700000,,because we're moving over to the eleven six,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:20:09.200000,00:20:11.700000,,so if we subtract eleven we just multiply,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:20:11.700000,00:20:12.500000,thirty-three,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:20:13.100000,00:20:13.400000,,yeah,,,,,,,,,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:20:13.600000,00:20:16.200000,and then you would get pause filler twenty-one,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:20:16.200000,00:20:17.400000,,that's forty-three right no,,,,CA,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:20:17.400000,00:20:19,,because we're adding it,,,,,,ER,,,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:20:19,00:20:21.600000,oh yeah yeah yeah yeah yeah oh yeah you're adding yeah yeah so forty-three,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:20:21.600000,00:20:24.500000,,so forty-three forty-three over three x,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,7,0.0,4,00:20:25.100000,00:20:28.300000,so negative one hundred equals forty-three over three x,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,7,0.0,3,00:20:28.800000,00:20:51.900000,,all right so negative one hundred pause filler so negative one hundred time three over forty-three so negative a hundred time three is negative three hundred over forty-three equals x,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,8,0.0,6,00:20:35.200000,00:22:29.300000,,,,,,,,,,,,,,,,,,,,
11,2,T1 ,8,0.0,3,00:20:53.300000,00:20:55.300000,I'll see if you do that right yup,,,,,,,,,,,,,,,,,,,
11,2,T1 ,8,0.0,3,00:20:55.300000,00:21:03.600000,and then just yup yup that's correct nine all right,,,,,,,,CF,,,,,,,,,,,
11,2,T1 ,8,0.0,3,00:21:03.600000,00:21:05.400000,pause filler let's do the same thing that we did last time,,,,,,EX,,,,,,,,,,,,,
11,2,T1 ,8,0.0,3,00:21:05.400000,00:21:08.900000,and just get this on the left side,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,8,0.0,3,00:21:09,00:21:12.600000,,yeah it would be easier though so fourteen times four,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,8,0.0,3,00:21:12.600000,00:21:14.600000,,let's see fourteen times four,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,8,0.0,3,00:21:14.600000,00:21:22.300000,,so we're like we'll do it fourteen four so sixteen thirty-one fifty-six,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,8,0.0,3,00:21:22.600000,00:21:23.600000,so fifty-six,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,8,0.0,3,00:21:23.600000,00:21:27,,yup makes sense because it's seven times eight,,,,,,EV,,CF,,,,,,,,,,
11,2,T1 ,8,0.0,3,00:21:27.100000,00:21:27.600000,yeah,,,,,,,,,,,,,,,,,,,
11,2,T1 ,8,0.0,3,00:21:29.100000,00:21:31.600000,,yeah wait no I don't know yeah yeah yeah yeah right,,,,,,,,,,MCRO,,,,,,,,
11,2,T1 ,8,0.0,3,00:21:31.600000,00:21:32.100000,yeah you're right,,,,,,,,,,,,,,,,,,,
11,2,T1 ,8,0.0,3,00:21:32.100000,00:21:32.400000,you're right,,,,,,,,CF,,,,,,,,,,,
11,2,T1 ,8,0.0,3,00:21:32.400000,00:21:38.800000,,okay fifty-six so I mean it could be minus nineteen minus fifty-six over four pause filler,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,8,0.0,5,00:21:39.800000,00:21:43.700000,no it's just fifty-six minus nineteen,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,8,0.0,5,00:21:44.200000,00:21:49.500000,,no ninety-six over pause filler nineteen minus fifty-six because we're subtract fourteen y,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,8,0.0,5,00:21:49.900000,00:21:55.300000,I'll just write this out really quickly because here,,,,,,,,,,,,,,,,,,,
11,2,T1 ,8,0.0,5,00:21:55.500000,00:22:01.600000,once you get here left over is three and then three so thirty-three,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,8,0.0,5,00:22:02.700000,00:22:07,,so negative thirty-three because we're subtracting yeah okay okay pause filler,,,,,,ER,,,,,,,,,,,,
11,2,T1 ,8,0.0,5,00:22:07,00:22:08.400000,so negative thirty-three,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,8,0.0,6,00:22:09.300000,00:22:12.100000,,yeah plus fifty-five so we should get that to the other side,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,8,0.0,6,00:22:12.500000,00:22:15.200000,and it's over y right I mean over four right,,,,CA,,,,SP,,,,,,,,,,,
11,2,T1 ,8,0.0,6,00:22:15.500000,00:22:27.400000,,yup all right and then we add fifty or sorry subtract fifty-five so then thirty-five minus thirty-four pause filler,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,8,0.0,6,00:22:27.400000,00:22:28.700000,so nineteen or,,,,,,,,,,,,,,,,,,,
11,2,T1 ,8,0.0,6,00:22:28.700000,00:22:31,,it's one twenty-one,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,9,0.0,1,00:22:29.500000,00:25:09.200000,,,,,,,,,,,,,,,,,,,,
11,2,T1 ,9,0.0,6,00:22:31,00:22:32.600000,,so it would be negative twenty-one,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,9,0.0,2,00:22:32.900000,00:22:47.600000,,so negative thirty-three over four y equals twenty-one okay twenty-one okay,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,9,0.0,2,00:22:47.600000,00:23:00.200000,,and that means that we just have to subtract or multiply by twenty-one times pause filler four over negative three,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,9,0.0,2,00:23:00.400000,00:23:03.200000,,because we can cancel out the negatives so yeah,,,,,,ER,,,,,,,,,,,,
11,2,T1 ,9,0.0,2,00:23:03.400000,00:23:05.500000,yeah you just cancel out the negative,,,,,,,,SP,,,,,,,,,,,IDQ
11,2,T1 ,9,0.0,2,00:23:05.500000,00:23:08.100000,so the negative is not on the variable,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,9,0.0,6,00:23:08.600000,00:23:10.400000,,yup eighty-four,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,9,0.0,6,00:23:10.400000,00:23:12.400000,eighty-four yup that is in the middle,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,9,0.0,6,00:23:12.400000,00:23:14.700000,,eighty-four over thirty,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,9,0.0,6,00:23:14.900000,00:23:16.600000,yup negative so,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,9,0.0,6,00:23:16.600000,00:23:22.100000,,equals y no not negative because you have to cancel out the negative on the y and on the negative over there,,,,,,ER,,,,,,,,,,,,
11,2,T1 ,9,0.0,6,00:23:22.500000,00:23:23.600000,because they're both negatives,,,,,,ER,,,,,,,,,,,,,
11,2,T1 ,9,0.0,6,00:23:23.600000,00:23:23.800000,,yeah,,,,,,,,,,,,,,,,,,
11,2,T1 ,9,0.0,6,00:23:24.300000,00:23:25.300000,yeah so they're both negatives,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,9,0.0,6,00:23:25.300000,00:23:27.700000,yup you just multiply them by negative one and then,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,9,0.0,6,00:23:28.200000,00:23:30,,I think we did that right,,,,,,,,,,,,,,,,,,
11,2,T1 ,9,0.0,6,00:23:30,00:23:32.500000,yup good job next one,,,,,,,,CF,,,,UL,,,,,,,
11,2,T1 ,9,0.0,6,00:23:32.500000,00:23:33.200000,,forty-four,,,,,,,,,,,,,,,,,,
11,2,T1 ,9,0.0,6,00:23:33.200000,00:23:34.600000,oh it's a big one again,,,,,,,,,,,,,,,,,,,
11,2,T1 ,9,0.0,6,00:23:34.700000,00:23:39.600000,I think we should just start off again the seven pause filler to the other side,,,,,,,,SP,,,,,,,,,,,IDQ/IDS
11,2,T1 ,9,0.0,4,00:23:39.600000,00:23:42.200000,,wait maybe we can like simplify this,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,9,0.0,4,00:23:42.200000,00:23:46,,what can we divide all these things by that would make them simpler,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,9,0.0,4,00:23:46.200000,00:23:47.600000,,can we divide this by eleven,,,,CA,,,,SP,,,,,,,,,,
11,2,T1 ,9,0.0,4,00:23:47.800000,00:23:50.600000,no we can divide it by seven right no,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,9,0.0,4,00:23:50.600000,00:23:51.500000,,what else you could do,,,,,,,,,,,,,,,,,,
11,2,T1 ,9,0.0,4,00:23:52.800000,00:23:55.300000,yeah but wait can we do two hundred two by eleven though,,AH,,CA,,,,SP,,,,,,,,,,,
11,2,T1 ,9,0.0,4,00:23:56.400000,00:23:59.500000,,pause filler I think so wait,,,,,,,,,,,,,,,,,IDQ,
11,2,T1 ,9,0.0,4,00:23:59.700000,00:24:03.700000,oh we can't get this divided by eleven,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,9,0.0,4,00:24:03.700000,00:24:05.700000,,it has to be pause filler zero would have to be two plus two,,,,,,,,SP,,,,,,,,,IDQ,
11,2,T1 ,9,0.0,4,00:24:05.700000,00:24:07.500000,,I think two forty-two is out of this,,,,,,,,SP,,,,,,,,,IDS,
11,2,T1 ,9,0.0,1,00:24:07.500000,00:24:10.700000,anyway it seems like this answer is going to be like it does to multiple for,,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,9,0.0,1,00:24:10.700000,00:24:12,it's going to be a big fraction,,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,9,0.0,1,00:24:12,00:24:14.700000,so that's going to be messy I will,,,,,,,,,,,,,,,,,,,
11,2,T1 ,9,0.0,1,00:24:14.700000,00:24:18.300000,,actually manager stopped working oh shit pause filler,,,,,,,,,,,,,,,,SV,IDQ,
11,2,T1 ,9,0.0,1,00:24:19.300000,00:24:20.500000,,is this still working,,,,OSQ,,,,,,,,,,,,SV,,
11,2,T1 ,9,0.0,1,00:24:20.900000,00:24:21.700000,,is it still working,,,,OSQ,,,,,,,,,,,,SV,,
11,2,T1 ,9,0.0,1,00:24:21.700000,00:24:22.700000,,do you see this stuff on you,,,,OSQ,,,,,,,,,,,,SV,,
11,2,T1 ,9,0.0,1,00:24:22.700000,00:24:23.400000,yup I see that,,,,,,,,,,,,,,,,SV,,,
11,2,T1 ,9,0.0,1,00:24:23.800000,00:24:24.200000,,that's good,,,,,,,,,,,,,,,,,,
11,2,T1 ,9,0.0,1,00:24:24.200000,00:24:26.700000,,I wonder what is breaking on my computer,,,,,,,,,,,,,,,,SV,,
11,2,T1 ,9,0.0,1,00:24:27.200000,00:24:30.800000,,no I don't want a lot more problem,,,,,,,,,,,,,,,,SV,,
11,2,T1 ,9,0.0,1,00:24:31.200000,00:24:34.500000,,hey can you can I just stop this video,,,,OSQ,,,,,,,,,,,,SV,IDQ,
11,2,T1 ,9,0.0,1,00:24:37.100000,00:24:39.200000,,is anything still working,,,,OSQ,,,,,,,,,,,,SV,,
11,2,T1 ,9,0.0,1,00:24:39.200000,00:24:39.800000,,do you see that,,,,OSQ,,,,,,,,,,,,SV,,
11,2,T1 ,9,0.0,1,00:24:40.300000,00:24:41.900000,everything is working can you,,,,OSQ,,,,,,,,,,,,SV,,,
11,2,T1 ,9,0.0,1,00:24:42.500000,00:24:45.900000,,we're good to go kind of weird pause filler okay so,,,,,,,,,,,,,,,,SV,,
11,2,T1 ,9,0.0,1,00:24:46,00:25:01.800000,,okay let's move to seventy-seven over yup seventy-seven times fourteen oh god well seventy-seven times fourteen,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,9,0.0,1,00:25:01.900000,00:25:05.600000,seven pause filler I got a calculator,,,,,,,,,,,,,,,,SV,,,
11,2,T1 ,9,0.0,1,00:25:08.200000,00:25:09.200000,,well I can use (inaudible),,,,,,,,,,,,,,,,SV,,
11,2,T1 ,10,1.0,5,00:25:09.300000,00:28:03.400000,,,,,,,,,,,,,,,,,,,,
11,2,T1 ,10,1.0,5,00:25:09.500000,00:25:14.600000,,four times seven is pause filler twenty-eight eight negative two,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,10,1.0,5,00:25:14.600000,00:25:21.100000,,four times seven is twenty-eight and zero three three hundred eight plus on zero seventy-seven,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,10,1.0,5,00:25:21.100000,00:25:25.600000,,so it would be eight seven over one thousand seventy-eight,,,,,,,,SP,,,,,,,,,IDQ,
11,2,T1 ,10,1.0,5,00:25:27.200000,00:25:28.300000,well well done,,,,,,,,CF,,,,,,,,,,,
11,2,T1 ,10,1.0,5,00:25:28.300000,00:25:34,one thousand seven hundred over fourteen equals,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,10,1.0,5,00:25:30,00:25:30.900000,,pause filler (inaudible),,,,,,,,,,,,,,,,,,
11,2,T1 ,10,1.0,5,00:25:34.100000,00:25:36.900000,,oh wait it would be no no no no no a hundred,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,10,1.0,5,00:25:37.100000,00:25:38.800000,,we're sub acting from fifty,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,10,1.0,4,00:25:40.200000,00:25:40.500000,wait,,,,,,,,,,,,,,,,,,,
11,2,T1 ,10,1.0,4,00:25:41.600000,00:25:46.200000,,or we can just subtract fifty on like that wait (inaudible),,,,,,,,SP,,,,,,,,,,
11,2,T1 ,10,1.0,4,00:25:48.500000,00:25:52.100000,yeah that's what we subtract from fifty yup so,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,10,1.0,4,00:25:52.100000,00:26:01.300000,,yup all right so fifty or that would just be one zero two eight all right,,,,,,,,SP,,,,,,,,,IDQ,
11,2,T1 ,10,1.0,4,00:26:01.300000,00:26:04.800000,,and that would be negative so good,,,,,,,,SP,,,,UL,,,,,IDQ,
11,2,T1 ,10,1.0,3,00:26:04.800000,00:26:12,,it's three forty-four equals two hundred two plus,,,,,,,,SP,,,,,,,,,,
11,2,T1 ,10,1.0,3,00:26:12,00:26:15.400000,it's just one forty-two,,,,,,,,SP,,,,,,,,,,,
11,2,T1 ,10,1.0,3,00:26:17,00:26:18.900000,,huh oh good good,,,,,,,,,,,,,,,,,,
11,2,T1 ,10,1.0,3,00:26:21.800000,00:26:27.600000,,anything we have happening in your side oh,,,,,,,,,,,,,,,,,,
11,2,T1 ,10,1.0,3,00:26:27.600000,00:26:32.400000,,because yeah something happened on my side,,,,,,,,,,,,,,,,,,
